country,date,jhu-recoveries
KEN,2020-04-23,89
KEN,2020-04-24,94
KEN,2020-04-25,98
KEN,2020-04-26,106
KEN,2020-04-27,114
KEN,2020-04-28,124
KEN,2020-04-29,129
KEN,2020-04-30,144
KEN,2020-05-01,150
KEN,2020-05-02,152
KEN,2020-05-03,167
KEN,2020-05-04,173
KEN,2020-05-05,182
KEN,2020-05-06,190
KEN,2020-05-07,197
KEN,2020-05-08,202
KEN,2020-05-09,207
KEN,2020-05-10,239
KEN,2020-05-11,251
KEN,2020-05-12,259
KEN,2020-05-13,281
KEN,2020-05-14,284
KEN,2020-05-15,284
KEN,2020-05-16,301
KEN,2020-05-17,313
KEN,2020-05-18,336
KEN,2020-05-19,358
KEN,2020-05-20,366
KEN,2020-05-21,375
KEN,2020-05-22,380
KEN,2020-05-23,380
KEN,2020-05-24,383
KEN,2020-05-25,402
KEN,2020-05-26,405
KEN,2020-05-27,408
KEN,2020-05-28,421
KEN,2020-05-29,438
KEN,2020-05-30,464
KEN,2020-05-31,478
KEN,2020-06-01,482
KEN,2020-06-02,499
KEN,2020-06-03,553
KEN,2020-06-04,592
KEN,2020-06-05,643
KEN,2020-06-06,706
KEN,2020-06-07,752
KEN,2020-06-08,849
KEN,2020-06-09,873
KEN,2020-06-10,1048
KEN,2020-06-11,1092
KEN,2020-06-12,1164
KEN,2020-06-13,1221
KEN,2020-06-14,1253
KEN,2020-06-15,1286
KEN,2020-06-16,1328
KEN,2020-06-17,1353
KEN,2020-06-18,1459
KEN,2020-06-19,1550
KEN,2020-06-20,1586
KEN,2020-06-21,1607
KEN,2020-06-22,1680
KEN,2020-06-23,1782
KEN,2020-06-24,1823
KEN,2020-06-25,1857
KEN,2020-06-26,1905
KEN,2020-06-27,1936
KEN,2020-06-28,1971
KEN,2020-06-29,2013
KEN,2020-06-30,2039
KEN,2020-07-01,2089
KEN,2020-07-02,2109
KEN,2020-07-03,2148
KEN,2020-07-04,2236
KEN,2020-07-05,2287
KEN,2020-07-06,2414
KEN,2020-07-07,2504
KEN,2020-07-08,2593
KEN,2020-07-09,2657
KEN,2020-07-10,2733
KEN,2020-07-11,2832
KEN,2020-07-12,2881
KEN,2020-07-13,2946
KEN,2020-07-14,3017
KEN,2020-07-15,3068
KEN,2020-07-16,3638
KEN,2020-07-17,3983
KEN,2020-07-18,4440
KEN,2020-07-19,5122
KEN,2020-07-20,5616
KEN,2020-07-21,6258
KEN,2020-07-22,6757
KEN,2020-07-23,7135
KEN,2020-07-24,7446
KEN,2020-07-25,7574
KGZ,2020-01-22,0
KGZ,2020-01-23,0
KGZ,2020-01-24,0
KGZ,2020-01-25,0
KGZ,2020-01-26,0
KGZ,2020-01-27,0
KGZ,2020-01-28,0
KGZ,2020-01-29,0
KGZ,2020-01-30,0
KGZ,2020-01-31,0
KGZ,2020-02-01,0
KGZ,2020-02-02,0
KGZ,2020-02-03,0
KGZ,2020-02-04,0
KGZ,2020-02-05,0
KGZ,2020-02-06,0
KGZ,2020-02-07,0
KGZ,2020-02-08,0
KGZ,2020-02-09,0
KGZ,2020-02-10,0
KGZ,2020-02-11,0
KGZ,2020-02-12,0
KGZ,2020-02-13,0
KGZ,2020-02-14,0
KGZ,2020-02-15,0
KGZ,2020-02-16,0
KGZ,2020-02-17,0
KGZ,2020-02-18,0
KGZ,2020-02-19,0
KGZ,2020-02-20,0
KGZ,2020-02-21,0
KGZ,2020-02-22,0
KGZ,2020-02-23,0
KGZ,2020-02-24,0
KGZ,2020-02-25,0
KGZ,2020-02-26,0
KGZ,2020-02-27,0
KGZ,2020-02-28,0
KGZ,2020-02-29,0
KGZ,2020-03-01,0
KGZ,2020-03-02,0
KGZ,2020-03-03,0
KGZ,2020-03-04,0
KGZ,2020-03-05,0
KGZ,2020-03-06,0
KGZ,2020-03-07,0
KGZ,2020-03-08,0
KGZ,2020-03-09,0
KGZ,2020-03-10,0
KGZ,2020-03-11,0
KGZ,2020-03-12,0
KGZ,2020-03-13,0
KGZ,2020-03-14,0
KGZ,2020-03-15,0
KGZ,2020-03-16,0
KGZ,2020-03-17,0
KGZ,2020-03-18,0
KGZ,2020-03-19,0
KGZ,2020-03-20,0
KGZ,2020-03-21,0
KGZ,2020-03-22,0
KGZ,2020-03-23,0
KGZ,2020-03-24,0
KGZ,2020-03-25,0
KGZ,2020-03-26,0
KGZ,2020-03-27,0
KGZ,2020-03-28,0
KGZ,2020-03-29,0
KGZ,2020-03-30,3
KGZ,2020-03-31,3
KGZ,2020-04-01,3
KGZ,2020-04-02,5
KGZ,2020-04-03,6
KGZ,2020-04-04,9
KGZ,2020-04-05,9
KGZ,2020-04-06,33
KGZ,2020-04-07,33
KGZ,2020-04-08,33
KGZ,2020-04-09,35
KGZ,2020-04-10,35
KGZ,2020-04-11,44
KGZ,2020-04-12,54
KGZ,2020-04-13,67
KGZ,2020-04-14,71
KGZ,2020-04-15,78
KGZ,2020-04-16,91
KGZ,2020-04-17,114
KGZ,2020-04-18,130
KGZ,2020-04-19,133
KGZ,2020-04-20,201
KGZ,2020-04-21,216
KGZ,2020-04-22,254
KGZ,2020-04-23,302
KGZ,2020-04-24,345
KGZ,2020-04-25,345
KGZ,2020-04-26,370
KGZ,2020-04-27,395
KGZ,2020-04-28,416
KGZ,2020-04-29,437
KGZ,2020-04-30,462
KGZ,2020-05-01,504
KGZ,2020-05-02,527
KGZ,2020-05-03,564
KGZ,2020-05-04,575
KGZ,2020-05-05,600
KGZ,2020-05-06,614
KGZ,2020-05-07,637
KGZ,2020-05-08,650
KGZ,2020-05-09,658
KGZ,2020-05-10,675
KGZ,2020-05-11,688
KGZ,2020-05-12,709
KGZ,2020-05-13,726
KGZ,2020-05-14,735
KGZ,2020-05-15,745
KGZ,2020-05-16,783
KGZ,2020-05-17,804
KGZ,2020-05-18,827
KGZ,2020-05-19,898
KGZ,2020-05-20,910
KGZ,2020-05-21,923
KGZ,2020-05-22,939
KGZ,2020-05-23,957
KGZ,2020-05-24,980
KGZ,2020-05-25,992
KGZ,2020-05-26,1015
KGZ,2020-05-27,1043
KGZ,2020-05-28,1066
KGZ,2020-05-29,1088
KGZ,2020-05-30,1113
KGZ,2020-05-31,1170
KGZ,2020-06-01,1181
KGZ,2020-06-02,1219
KGZ,2020-06-03,1265
KGZ,2020-06-04,1292
KGZ,2020-06-05,1340
KGZ,2020-06-06,1360
KGZ,2020-06-07,1425
KGZ,2020-06-08,1445
KGZ,2020-06-09,1483
KGZ,2020-06-10,1572
KGZ,2020-06-11,1668
KGZ,2020-06-12,1668
KGZ,2020-06-13,1722
KGZ,2020-06-14,1791
KGZ,2020-06-15,1847
KGZ,2020-06-16,1902
KGZ,2020-06-17,1933
KGZ,2020-06-18,1933
KGZ,2020-06-19,1961
KGZ,2020-06-20,1981
KGZ,2020-06-21,2021
KGZ,2020-06-22,2021
KGZ,2020-06-23,2082
KGZ,2020-06-24,2112
KGZ,2020-06-25,2162
KGZ,2020-06-26,2194
KGZ,2020-06-27,2212
KGZ,2020-06-28,2294
KGZ,2020-06-29,2370
KGZ,2020-06-30,2443
KGZ,2020-07-01,2530
KGZ,2020-07-02,2655
KGZ,2020-07-03,2671
KGZ,2020-07-04,2714
KGZ,2020-07-05,2802
KGZ,2020-07-06,2916
KGZ,2020-07-07,2967
KGZ,2020-07-08,3053
KGZ,2020-07-09,3134
KGZ,2020-07-10,3236
KGZ,2020-07-11,3253
KGZ,2020-07-12,3460
KGZ,2020-07-13,3538
KGZ,2020-07-14,3538
KGZ,2020-07-15,3712
KGZ,2020-07-16,3735
KGZ,2020-07-17,3821
KGZ,2020-07-18,10704
KGZ,2020-07-19,13109
KGZ,2020-07-20,13109
KGZ,2020-07-21,14776
KGZ,2020-07-22,15536
KGZ,2020-07-23,18038
KGZ,2020-07-24,18038
KGZ,2020-07-25,19203
KHM,2020-01-22,0
KHM,2020-01-23,0
KHM,2020-01-24,0
KHM,2020-01-25,0
KHM,2020-01-26,0
KHM,2020-01-27,0
KHM,2020-01-28,0
KHM,2020-01-29,0
KHM,2020-01-30,0
KHM,2020-01-31,0
KHM,2020-02-01,0
KHM,2020-02-02,0
KHM,2020-02-03,0
KHM,2020-02-04,0
KHM,2020-02-05,0
KHM,2020-02-06,0
KHM,2020-02-07,0
KHM,2020-02-08,0
KHM,2020-02-09,0
KHM,2020-02-10,0
KHM,2020-02-11,0
KHM,2020-02-12,1
KHM,2020-02-13,1
KHM,2020-02-14,1
KHM,2020-02-15,1
KHM,2020-02-16,1
KHM,2020-02-17,1
KHM,2020-02-18,1
KHM,2020-02-19,1
KHM,2020-02-20,1
KHM,2020-02-21,1
KHM,2020-02-22,1
KHM,2020-02-23,1
KHM,2020-02-24,1
KHM,2020-02-25,1
KHM,2020-02-26,1
KHM,2020-02-27,1
KHM,2020-02-28,1
KHM,2020-02-29,1
KHM,2020-03-01,1
KHM,2020-03-02,1
KHM,2020-03-03,1
KHM,2020-03-04,1
KHM,2020-03-05,1
KHM,2020-03-06,1
KHM,2020-03-07,1
KHM,2020-03-08,1
KHM,2020-03-09,1
KHM,2020-03-10,1
KHM,2020-03-11,1
KHM,2020-03-12,1
KHM,2020-03-13,1
KHM,2020-03-14,1
KHM,2020-03-15,1
KHM,2020-03-16,1
KHM,2020-03-17,1
KHM,2020-03-18,1
KHM,2020-03-19,1
KHM,2020-03-20,1
KHM,2020-03-21,1
KHM,2020-03-22,1
KHM,2020-03-23,1
KHM,2020-03-24,4
KHM,2020-03-25,10
KHM,2020-03-26,10
KHM,2020-03-27,11
KHM,2020-03-28,13
KHM,2020-03-29,21
KHM,2020-03-30,21
KHM,2020-03-31,23
KHM,2020-04-01,25
KHM,2020-04-02,34
KHM,2020-04-03,35
KHM,2020-04-04,50
KHM,2020-04-05,50
KHM,2020-04-06,53
KHM,2020-04-07,58
KHM,2020-04-08,63
KHM,2020-04-09,62
KHM,2020-04-10,72
KHM,2020-04-11,75
KHM,2020-04-12,77
KHM,2020-04-13,77
KHM,2020-04-14,91
KHM,2020-04-15,96
KHM,2020-04-16,98
KHM,2020-04-17,98
KHM,2020-04-18,103
KHM,2020-04-19,105
KHM,2020-04-20,107
KHM,2020-04-21,110
KHM,2020-04-22,110
KHM,2020-04-23,110
KHM,2020-04-24,117
KHM,2020-04-25,117
KHM,2020-04-26,117
KHM,2020-04-27,119
KHM,2020-04-28,119
KHM,2020-04-29,119
KHM,2020-04-30,119
KHM,2020-05-01,120
KHM,2020-05-02,120
KHM,2020-05-03,120
KHM,2020-05-04,120
KHM,2020-05-05,120
KHM,2020-05-06,120
KHM,2020-05-07,120
KHM,2020-05-08,120
KHM,2020-05-09,120
KHM,2020-05-10,120
KHM,2020-05-11,121
KHM,2020-05-12,121
KHM,2020-05-13,121
KHM,2020-05-14,121
KHM,2020-05-15,122
KHM,2020-05-16,122
KHM,2020-05-17,122
KHM,2020-05-18,122
KHM,2020-05-19,122
KHM,2020-05-20,122
KHM,2020-05-21,122
KHM,2020-05-22,122
KHM,2020-05-23,122
KHM,2020-05-24,122
KHM,2020-05-25,122
KHM,2020-05-26,122
KHM,2020-05-27,122
KHM,2020-05-28,122
KHM,2020-05-29,122
KHM,2020-05-30,123
KHM,2020-05-31,123
KHM,2020-06-01,123
KHM,2020-06-02,123
KHM,2020-06-03,123
KHM,2020-06-04,123
KHM,2020-06-05,123
KHM,2020-06-06,123
KHM,2020-06-07,123
KHM,2020-06-08,123
KHM,2020-06-09,125
KHM,2020-06-10,125
KHM,2020-06-11,125
KHM,2020-06-12,125
KHM,2020-06-13,125
KHM,2020-06-14,125
KHM,2020-06-15,125
KHM,2020-06-16,126
KHM,2020-06-17,126
KHM,2020-06-18,126
KHM,2020-06-19,126
KHM,2020-06-20,126
KHM,2020-06-21,127
KHM,2020-06-22,127
KHM,2020-06-23,127
KHM,2020-06-24,127
KHM,2020-06-25,127
KHM,2020-06-26,129
KHM,2020-06-27,129
KHM,2020-06-28,130
KHM,2020-06-29,130
KHM,2020-06-30,130
KHM,2020-07-01,131
KHM,2020-07-02,131
KHM,2020-07-03,131
KHM,2020-07-04,131
KHM,2020-07-05,131
KHM,2020-07-06,131
KHM,2020-07-07,131
KHM,2020-07-08,131
KHM,2020-07-09,131
KHM,2020-07-10,131
KHM,2020-07-11,133
KHM,2020-07-12,133
KHM,2020-07-13,133
KHM,2020-07-14,133
KHM,2020-07-15,133
KHM,2020-07-16,133
KHM,2020-07-17,133
KHM,2020-07-18,133
KHM,2020-07-19,136
KHM,2020-07-20,136
KHM,2020-07-21,140
KHM,2020-07-22,142
KHM,2020-07-23,142
KHM,2020-07-24,142
KHM,2020-07-25,143
KNA,2020-01-22,0
KNA,2020-01-23,0
KNA,2020-01-24,0
KNA,2020-01-25,0
KNA,2020-01-26,0
KNA,2020-01-27,0
KNA,2020-01-28,0
KNA,2020-01-29,0
KNA,2020-01-30,0
KNA,2020-01-31,0
KNA,2020-02-01,0
KNA,2020-02-02,0
KNA,2020-02-03,0
KNA,2020-02-04,0
KNA,2020-02-05,0
KNA,2020-02-06,0
KNA,2020-02-07,0
KNA,2020-02-08,0
KNA,2020-02-09,0
KNA,2020-02-10,0
KNA,2020-02-11,0
KNA,2020-02-12,0
KNA,2020-02-13,0
KNA,2020-02-14,0
KNA,2020-02-15,0
KNA,2020-02-16,0
KNA,2020-02-17,0
KNA,2020-02-18,0
KNA,2020-02-19,0
KNA,2020-02-20,0
KNA,2020-02-21,0
KNA,2020-02-22,0
KNA,2020-02-23,0
KNA,2020-02-24,0
KNA,2020-02-25,0
KNA,2020-02-26,0
KNA,2020-02-27,0
KNA,2020-02-28,0
KNA,2020-02-29,0
KNA,2020-03-01,0
KNA,2020-03-02,0
KNA,2020-03-03,0
KNA,2020-03-04,0
KNA,2020-03-05,0
KNA,2020-03-06,0
KNA,2020-03-07,0
KNA,2020-03-08,0
KNA,2020-03-09,0
KNA,2020-03-10,0
KNA,2020-03-11,0
KNA,2020-03-12,0
KNA,2020-03-13,0
KNA,2020-03-14,0
KNA,2020-03-15,0
KNA,2020-03-16,0
KNA,2020-03-17,0
KNA,2020-03-18,0
KNA,2020-03-19,0
KNA,2020-03-20,0
KNA,2020-03-21,0
KNA,2020-03-22,0
KNA,2020-03-23,0
KNA,2020-03-24,0
KNA,2020-03-25,0
KNA,2020-03-26,0
KNA,2020-03-27,0
KNA,2020-03-28,0
KNA,2020-03-29,0
KNA,2020-03-30,0
KNA,2020-03-31,0
KNA,2020-04-01,0
KNA,2020-04-02,0
KNA,2020-04-03,0
KNA,2020-04-04,0
KNA,2020-04-05,0
KNA,2020-04-06,0
KNA,2020-04-07,0
KNA,2020-04-08,0
KNA,2020-04-09,0
KNA,2020-04-10,0
KNA,2020-04-11,0
KNA,2020-04-12,0
KNA,2020-04-13,0
KNA,2020-04-14,0
KNA,2020-04-15,0
KNA,2020-04-16,0
KNA,2020-04-17,0
KNA,2020-04-18,0
KNA,2020-04-19,0
KNA,2020-04-20,0
KNA,2020-04-21,0
KNA,2020-04-22,1
KNA,2020-04-23,1
KNA,2020-04-24,2
KNA,2020-04-25,2
KNA,2020-04-26,2
KNA,2020-04-27,2
KNA,2020-04-28,4
KNA,2020-04-29,4
KNA,2020-04-30,6
KNA,2020-05-01,8
KNA,2020-05-02,8
KNA,2020-05-03,8
KNA,2020-05-04,8
KNA,2020-05-05,12
KNA,2020-05-06,12
KNA,2020-05-07,12
KNA,2020-05-08,13
KNA,2020-05-09,14
KNA,2020-05-10,14
KNA,2020-05-11,14
KNA,2020-05-12,14
KNA,2020-05-13,14
KNA,2020-05-14,14
KNA,2020-05-15,14
KNA,2020-05-16,14
KNA,2020-05-17,14
KNA,2020-05-18,14
KNA,2020-05-19,15
KNA,2020-05-20,15
KNA,2020-05-21,15
KNA,2020-05-22,15
KNA,2020-05-23,15
KNA,2020-05-24,15
KNA,2020-05-25,15
KNA,2020-05-26,15
KNA,2020-05-27,15
KNA,2020-05-28,15
KNA,2020-05-29,15
KNA,2020-05-30,15
KNA,2020-05-31,15
KNA,2020-06-01,15
KNA,2020-06-02,15
KNA,2020-06-03,15
KNA,2020-06-04,15
KNA,2020-06-05,15
KNA,2020-06-06,15
KNA,2020-06-07,15
KNA,2020-06-08,15
KNA,2020-06-09,15
KNA,2020-06-10,15
KNA,2020-06-11,15
KNA,2020-06-12,15
KNA,2020-06-13,15
KNA,2020-06-14,15
KNA,2020-06-15,15
KNA,2020-06-16,15
KNA,2020-06-17,15
KNA,2020-06-18,15
KNA,2020-06-19,15
KNA,2020-06-20,15
KNA,2020-06-21,15
KNA,2020-06-22,15
KNA,2020-06-23,15
KNA,2020-06-24,15
KNA,2020-06-25,15
KNA,2020-06-26,15
KNA,2020-06-27,15
KNA,2020-06-28,15
KNA,2020-06-29,15
KNA,2020-06-30,15
KNA,2020-07-01,15
KNA,2020-07-02,15
KNA,2020-07-03,15
KNA,2020-07-04,15
KNA,2020-07-05,15
KNA,2020-07-06,15
KNA,2020-07-07,15
KNA,2020-07-08,15
KNA,2020-07-09,15
KNA,2020-07-10,15
KNA,2020-07-11,15
KNA,2020-07-12,15
KNA,2020-07-13,15
KNA,2020-07-14,15
KNA,2020-07-15,15
KNA,2020-07-16,15
KNA,2020-07-17,15
KNA,2020-07-18,15
KNA,2020-07-19,15
KNA,2020-07-20,15
KNA,2020-07-21,15
KNA,2020-07-22,15
KNA,2020-07-23,15
KNA,2020-07-24,15
KNA,2020-07-25,15
KOR,2020-01-22,0
KOR,2020-01-23,0
KOR,2020-01-24,0
KOR,2020-01-25,0
KOR,2020-01-26,0
KOR,2020-01-27,0
KOR,2020-01-28,0
KOR,2020-01-29,0
KOR,2020-01-30,0
KOR,2020-01-31,0
KOR,2020-02-01,0
KOR,2020-02-02,0
KOR,2020-02-03,0
KOR,2020-02-04,0
KOR,2020-02-05,0
KOR,2020-02-06,0
KOR,2020-02-07,1
KOR,2020-02-08,1
KOR,2020-02-09,3
KOR,2020-02-10,3
KOR,2020-02-11,3
KOR,2020-02-12,7
KOR,2020-02-13,7
KOR,2020-02-14,7
KOR,2020-02-15,9
KOR,2020-02-16,9
KOR,2020-02-17,10
KOR,2020-02-18,12
KOR,2020-02-19,12
KOR,2020-02-20,16
KOR,2020-02-21,16
KOR,2020-02-22,16
KOR,2020-02-23,18
KOR,2020-02-24,18
KOR,2020-02-25,22
KOR,2020-02-26,22
KOR,2020-02-27,22
KOR,2020-02-28,22
KOR,2020-02-29,27
KOR,2020-03-01,30
KOR,2020-03-02,30
KOR,2020-03-03,30
KOR,2020-03-04,41
KOR,2020-03-05,41
KOR,2020-03-06,135
KOR,2020-03-07,135
KOR,2020-03-08,118
KOR,2020-03-09,118
KOR,2020-03-10,247
KOR,2020-03-11,288
KOR,2020-03-12,333
KOR,2020-03-13,510
KOR,2020-03-14,510
KOR,2020-03-15,510
KOR,2020-03-16,1137
KOR,2020-03-17,1407
KOR,2020-03-18,1540
KOR,2020-03-19,1540
KOR,2020-03-20,1540
KOR,2020-03-21,1540
KOR,2020-03-22,2909
KOR,2020-03-23,2909
KOR,2020-03-24,3507
KOR,2020-03-25,3730
KOR,2020-03-26,4144
KOR,2020-03-27,4528
KOR,2020-03-28,4811
KOR,2020-03-29,5033
KOR,2020-03-30,5228
KOR,2020-03-31,5408
KOR,2020-04-01,5567
KOR,2020-04-02,5828
KOR,2020-04-03,6021
KOR,2020-04-04,6325
KOR,2020-04-05,6463
KOR,2020-04-06,6598
KOR,2020-04-07,6694
KOR,2020-04-08,6776
KOR,2020-04-09,6973
KOR,2020-04-10,7117
KOR,2020-04-11,7243
KOR,2020-04-12,7368
KOR,2020-04-13,7447
KOR,2020-04-14,7534
KOR,2020-04-15,7616
KOR,2020-04-16,7757
KOR,2020-04-17,7829
KOR,2020-04-18,7937
KOR,2020-04-19,8042
KOR,2020-04-20,8114
KOR,2020-04-21,8213
KOR,2020-04-22,8277
KOR,2020-04-23,8501
KOR,2020-04-24,8635
KOR,2020-04-25,8717
KOR,2020-04-26,8764
KOR,2020-04-27,8854
KOR,2020-04-28,8922
KOR,2020-04-29,9059
KOR,2020-04-30,9072
KOR,2020-05-01,9123
KOR,2020-05-02,9183
KOR,2020-05-03,9217
KOR,2020-05-04,9283
KOR,2020-05-05,9333
KOR,2020-05-06,9419
KOR,2020-05-07,9484
KOR,2020-05-08,9568
KOR,2020-05-09,9610
KOR,2020-05-10,9632
KOR,2020-05-11,9670
KOR,2020-05-12,9695
KOR,2020-05-13,9762
KOR,2020-05-14,9821
KOR,2020-05-15,9851
KOR,2020-05-16,9888
KOR,2020-05-17,9904
KOR,2020-05-18,9938
KOR,2020-05-19,10066
KOR,2020-05-20,10135
KOR,2020-05-21,10162
KOR,2020-05-22,10194
KOR,2020-05-23,10213
KOR,2020-05-24,10226
KOR,2020-05-25,10275
KOR,2020-05-26,10295
KOR,2020-05-27,10340
KOR,2020-05-28,10363
KOR,2020-05-29,10398
KOR,2020-05-30,10405
KOR,2020-05-31,10422
KOR,2020-06-01,10446
KOR,2020-06-02,10467
KOR,2020-06-03,10499
KOR,2020-06-04,10506
KOR,2020-06-05,10531
KOR,2020-06-06,10552
KOR,2020-06-07,10563
KOR,2020-06-08,10589
KOR,2020-06-09,10611
KOR,2020-06-10,10654
KOR,2020-06-11,10669
KOR,2020-06-12,10691
KOR,2020-06-13,10718
KOR,2020-06-14,10730
KOR,2020-06-15,10760
KOR,2020-06-16,10774
KOR,2020-06-17,10800
KOR,2020-06-18,10835
KOR,2020-06-19,10856
KOR,2020-06-20,10868
KOR,2020-06-21,10881
KOR,2020-06-22,10908
KOR,2020-06-23,10930
KOR,2020-06-24,10974
KOR,2020-06-25,11172
KOR,2020-06-26,11317
KOR,2020-06-27,11364
KOR,2020-06-28,11429
KOR,2020-06-29,11537
KOR,2020-06-30,11613
KOR,2020-07-01,11684
KOR,2020-07-02,11759
KOR,2020-07-03,11811
KOR,2020-07-04,11832
KOR,2020-07-05,11848
KOR,2020-07-06,11914
KOR,2020-07-07,11970
KOR,2020-07-08,12019
KOR,2020-07-09,12065
KOR,2020-07-10,12144
KOR,2020-07-11,12178
KOR,2020-07-12,12204
KOR,2020-07-13,12282
KOR,2020-07-14,12348
KOR,2020-07-15,12396
KOR,2020-07-16,12460
KOR,2020-07-17,12519
KOR,2020-07-18,12556
KOR,2020-07-19,12572
KOR,2020-07-20,12643
KOR,2020-07-21,12698
KOR,2020-07-22,12758
KOR,2020-07-23,12817
KOR,2020-07-24,12866
KOR,2020-07-25,12890
KWT,2020-01-22,0
KWT,2020-01-23,0
KWT,2020-01-24,0
KWT,2020-01-25,0
KWT,2020-01-26,0
KWT,2020-01-27,0
KWT,2020-01-28,0
KWT,2020-01-29,0
KWT,2020-01-30,0
KWT,2020-01-31,0
KWT,2020-02-01,0
KWT,2020-02-02,0
KWT,2020-02-03,0
KWT,2020-02-04,0
KWT,2020-02-05,0
KWT,2020-02-06,0
KWT,2020-02-07,0
KWT,2020-02-08,0
KWT,2020-02-09,0
KWT,2020-02-10,0
KWT,2020-02-11,0
KWT,2020-02-12,0
KWT,2020-02-13,0
KWT,2020-02-14,0
KWT,2020-02-15,0
KWT,2020-02-16,0
KWT,2020-02-17,0
KWT,2020-02-18,0
KWT,2020-02-19,0
KWT,2020-02-20,0
KWT,2020-02-21,0
KWT,2020-02-22,0
KWT,2020-02-23,0
KWT,2020-02-24,0
KWT,2020-02-25,0
KWT,2020-02-26,0
KWT,2020-02-27,0
KWT,2020-02-28,0
KWT,2020-02-29,0
KWT,2020-03-01,0
KWT,2020-03-02,0
KWT,2020-03-03,0
KWT,2020-03-04,0
KWT,2020-03-05,0
KWT,2020-03-06,0
KWT,2020-03-07,0
KWT,2020-03-08,1
KWT,2020-03-09,1
KWT,2020-03-10,1
KWT,2020-03-11,2
KWT,2020-03-12,5
KWT,2020-03-13,5
KWT,2020-03-14,5
KWT,2020-03-15,5
KWT,2020-03-16,9
KWT,2020-03-17,9
KWT,2020-03-18,15
KWT,2020-03-19,18
KWT,2020-03-20,18
KWT,2020-03-21,27
KWT,2020-03-22,27
KWT,2020-03-23,27
KWT,2020-03-24,39
KWT,2020-03-25,43
KWT,2020-03-26,49
KWT,2020-03-27,57
KWT,2020-03-28,64
KWT,2020-03-29,67
KWT,2020-03-30,72
KWT,2020-03-31,73
KWT,2020-04-01,80
KWT,2020-04-02,81
KWT,2020-04-03,82
KWT,2020-04-04,93
KWT,2020-04-05,99
KWT,2020-04-06,103
KWT,2020-04-07,105
KWT,2020-04-08,111
KWT,2020-04-09,111
KWT,2020-04-10,123
KWT,2020-04-11,133
KWT,2020-04-12,142
KWT,2020-04-13,150
KWT,2020-04-14,176
KWT,2020-04-15,206
KWT,2020-04-16,225
KWT,2020-04-17,258
KWT,2020-04-18,280
KWT,2020-04-19,305
KWT,2020-04-20,367
KWT,2020-04-21,412
KWT,2020-04-22,443
KWT,2020-04-23,498
KWT,2020-04-24,613
KWT,2020-04-25,656
KWT,2020-04-26,806
KWT,2020-04-27,1012
KWT,2020-04-28,1176
KWT,2020-04-29,1389
KWT,2020-04-30,1539
KWT,2020-05-01,1602
KWT,2020-05-02,1703
KWT,2020-05-03,1776
KWT,2020-05-04,1947
KWT,2020-05-05,2032
KWT,2020-05-06,2219
KWT,2020-05-07,2381
KWT,2020-05-08,2466
KWT,2020-05-09,2622
KWT,2020-05-10,2729
KWT,2020-05-11,2907
KWT,2020-05-12,3101
KWT,2020-05-13,3263
KWT,2020-05-14,3451
KWT,2020-05-15,3640
KWT,2020-05-16,3843
KWT,2020-05-17,4093
KWT,2020-05-18,4339
KWT,2020-05-19,4681
KWT,2020-05-20,4885
KWT,2020-05-21,5205
KWT,2020-05-22,5515
KWT,2020-05-23,5747
KWT,2020-05-24,6117
KWT,2020-05-25,6621
KWT,2020-05-26,7306
KWT,2020-05-27,7946
KWT,2020-05-28,8698
KWT,2020-05-29,9273
KWT,2020-05-30,10156
KWT,2020-05-31,11386
KWT,2020-06-01,12899
KWT,2020-06-02,14281
KWT,2020-06-03,15750
KWT,2020-06-04,17223
KWT,2020-06-05,18277
KWT,2020-06-06,19282
KWT,2020-06-07,20205
KWT,2020-06-08,21242
KWT,2020-06-09,22162
KWT,2020-06-10,23288
KWT,2020-06-11,24137
KWT,2020-06-12,25048
KWT,2020-06-13,25882
KWT,2020-06-14,26759
KWT,2020-06-15,27531
KWT,2020-06-16,28206
KWT,2020-06-17,28896
KWT,2020-06-18,29512
KWT,2020-06-19,30190
KWT,2020-06-20,30726
KWT,2020-06-21,31240
KWT,2020-06-22,31770
KWT,2020-06-23,32304
KWT,2020-06-24,32809
KWT,2020-06-25,33367
KWT,2020-06-26,33969
KWT,2020-06-27,34586
KWT,2020-06-28,35494
KWT,2020-06-29,36313
KWT,2020-06-30,37030
KWT,2020-07-01,37715
KWT,2020-07-02,38390
KWT,2020-07-03,39276
KWT,2020-07-04,39943
KWT,2020-07-05,40463
KWT,2020-07-06,41001
KWT,2020-07-07,41515
KWT,2020-07-08,42108
KWT,2020-07-09,42686
KWT,2020-07-10,43214
KWT,2020-07-11,43961
KWT,2020-07-12,44610
KWT,2020-07-13,45356
KWT,2020-07-14,46161
KWT,2020-07-15,46897
KWT,2020-07-16,47545
KWT,2020-07-17,48381
KWT,2020-07-18,49020
KWT,2020-07-19,49687
KWT,2020-07-20,50339
KWT,2020-07-21,50919
KWT,2020-07-22,51520
KWT,2020-07-23,52247
KWT,2020-07-24,52915
KWT,2020-07-25,53607
LAO,2020-01-22,0
LAO,2020-01-23,0
LAO,2020-01-24,0
LAO,2020-01-25,0
LAO,2020-01-26,0
LAO,2020-01-27,0
LAO,2020-01-28,0
LAO,2020-01-29,0
LAO,2020-01-30,0
LAO,2020-01-31,0
LAO,2020-02-01,0
LAO,2020-02-02,0
