country,date,jhu-cases
LSO,2020-03-16,0
LSO,2020-03-17,0
LSO,2020-03-18,0
LSO,2020-03-19,0
LSO,2020-03-20,0
LSO,2020-03-21,0
LSO,2020-03-22,0
LSO,2020-03-23,0
LSO,2020-03-24,0
LSO,2020-03-25,0
LSO,2020-03-26,0
LSO,2020-03-27,0
LSO,2020-03-28,0
LSO,2020-03-29,0
LSO,2020-03-30,0
LSO,2020-03-31,0
LSO,2020-04-01,0
LSO,2020-04-02,0
LSO,2020-04-03,0
LSO,2020-04-04,0
LSO,2020-04-05,0
LSO,2020-04-06,0
LSO,2020-04-07,0
LSO,2020-04-08,0
LSO,2020-04-09,0
LSO,2020-04-10,0
LSO,2020-04-11,0
LSO,2020-04-12,0
LSO,2020-04-13,0
LSO,2020-04-14,0
LSO,2020-04-15,0
LSO,2020-04-16,0
LSO,2020-04-17,0
LSO,2020-04-18,0
LSO,2020-04-19,0
LSO,2020-04-20,0
LSO,2020-04-21,0
LSO,2020-04-22,0
LSO,2020-04-23,0
LSO,2020-04-24,0
LSO,2020-04-25,0
LSO,2020-04-26,0
LSO,2020-04-27,0
LSO,2020-04-28,0
LSO,2020-04-29,0
LSO,2020-04-30,0
LSO,2020-05-01,0
LSO,2020-05-02,0
LSO,2020-05-03,0
LSO,2020-05-04,0
LSO,2020-05-05,0
LSO,2020-05-06,0
LSO,2020-05-07,0
LSO,2020-05-08,0
LSO,2020-05-09,0
LSO,2020-05-10,0
LSO,2020-05-11,0
LSO,2020-05-12,0
LSO,2020-05-13,1
LSO,2020-05-14,1
LSO,2020-05-15,1
LSO,2020-05-16,1
LSO,2020-05-17,1
LSO,2020-05-18,1
LSO,2020-05-19,1
LSO,2020-05-20,1
LSO,2020-05-21,1
LSO,2020-05-22,2
LSO,2020-05-23,2
LSO,2020-05-24,2
LSO,2020-05-25,2
LSO,2020-05-26,2
LSO,2020-05-27,2
LSO,2020-05-28,2
LSO,2020-05-29,2
LSO,2020-05-30,2
LSO,2020-05-31,2
LSO,2020-06-01,2
LSO,2020-06-02,2
LSO,2020-06-03,4
LSO,2020-06-04,4
LSO,2020-06-05,4
LSO,2020-06-06,4
LSO,2020-06-07,4
LSO,2020-06-08,4
LSO,2020-06-09,4
LSO,2020-06-10,4
LSO,2020-06-11,4
LSO,2020-06-12,4
LSO,2020-06-13,4
LSO,2020-06-14,4
LSO,2020-06-15,4
LSO,2020-06-16,4
LSO,2020-06-17,4
LSO,2020-06-18,4
LSO,2020-06-19,4
LSO,2020-06-20,4
LSO,2020-06-21,4
LSO,2020-06-22,12
LSO,2020-06-23,17
LSO,2020-06-24,17
LSO,2020-06-25,17
LSO,2020-06-26,24
LSO,2020-06-27,24
LSO,2020-06-28,27
LSO,2020-06-29,27
LSO,2020-06-30,27
LSO,2020-07-01,35
LSO,2020-07-02,35
LSO,2020-07-03,35
LSO,2020-07-04,35
LSO,2020-07-05,79
LSO,2020-07-06,91
LSO,2020-07-07,91
LSO,2020-07-08,91
LSO,2020-07-09,134
LSO,2020-07-10,184
LSO,2020-07-11,184
LSO,2020-07-12,233
LSO,2020-07-13,245
LSO,2020-07-14,256
LSO,2020-07-15,256
LSO,2020-07-16,256
LSO,2020-07-17,311
LSO,2020-07-18,359
LSO,2020-07-19,359
LSO,2020-07-20,359
LSO,2020-07-21,359
LSO,2020-07-22,359
LSO,2020-07-23,359
LSO,2020-07-24,359
LSO,2020-07-25,419
LTU,2020-01-22,0
LTU,2020-01-23,0
LTU,2020-01-24,0
LTU,2020-01-25,0
LTU,2020-01-26,0
LTU,2020-01-27,0
LTU,2020-01-28,0
LTU,2020-01-29,0
LTU,2020-01-30,0
LTU,2020-01-31,0
LTU,2020-02-01,0
LTU,2020-02-02,0
LTU,2020-02-03,0
LTU,2020-02-04,0
LTU,2020-02-05,0
LTU,2020-02-06,0
LTU,2020-02-07,0
LTU,2020-02-08,0
LTU,2020-02-09,0
LTU,2020-02-10,0
LTU,2020-02-11,0
LTU,2020-02-12,0
LTU,2020-02-13,0
LTU,2020-02-14,0
LTU,2020-02-15,0
LTU,2020-02-16,0
LTU,2020-02-17,0
LTU,2020-02-18,0
LTU,2020-02-19,0
LTU,2020-02-20,0
LTU,2020-02-21,0
LTU,2020-02-22,0
LTU,2020-02-23,0
LTU,2020-02-24,0
LTU,2020-02-25,0
LTU,2020-02-26,0
LTU,2020-02-27,0
LTU,2020-02-28,1
LTU,2020-02-29,1
LTU,2020-03-01,1
LTU,2020-03-02,1
LTU,2020-03-03,1
LTU,2020-03-04,1
LTU,2020-03-05,1
LTU,2020-03-06,1
LTU,2020-03-07,1
LTU,2020-03-08,1
LTU,2020-03-09,1
LTU,2020-03-10,1
LTU,2020-03-11,3
LTU,2020-03-12,3
LTU,2020-03-13,6
LTU,2020-03-14,8
LTU,2020-03-15,12
LTU,2020-03-16,17
LTU,2020-03-17,25
LTU,2020-03-18,27
LTU,2020-03-19,36
LTU,2020-03-20,49
LTU,2020-03-21,83
LTU,2020-03-22,143
LTU,2020-03-23,179
LTU,2020-03-24,209
LTU,2020-03-25,274
LTU,2020-03-26,299
LTU,2020-03-27,358
LTU,2020-03-28,394
LTU,2020-03-29,460
LTU,2020-03-30,491
LTU,2020-03-31,537
LTU,2020-04-01,581
LTU,2020-04-02,649
LTU,2020-04-03,696
LTU,2020-04-04,771
LTU,2020-04-05,811
LTU,2020-04-06,843
LTU,2020-04-07,880
LTU,2020-04-08,912
LTU,2020-04-09,955
LTU,2020-04-10,999
LTU,2020-04-11,1026
LTU,2020-04-12,1053
LTU,2020-04-13,1062
LTU,2020-04-14,1070
LTU,2020-04-15,1091
LTU,2020-04-16,1128
LTU,2020-04-17,1149
LTU,2020-04-18,1239
LTU,2020-04-19,1298
LTU,2020-04-20,1326
LTU,2020-04-21,1350
LTU,2020-04-22,1370
LTU,2020-04-23,1398
LTU,2020-04-24,1410
LTU,2020-04-25,1426
LTU,2020-04-26,1438
LTU,2020-04-27,1449
LTU,2020-04-28,1344
LTU,2020-04-29,1375
LTU,2020-04-30,1385
LTU,2020-05-01,1399
LTU,2020-05-02,1406
LTU,2020-05-03,1410
LTU,2020-05-04,1419
LTU,2020-05-05,1423
LTU,2020-05-06,1428
LTU,2020-05-07,1433
LTU,2020-05-08,1436
LTU,2020-05-09,1444
LTU,2020-05-10,1479
LTU,2020-05-11,1485
LTU,2020-05-12,1491
LTU,2020-05-13,1505
LTU,2020-05-14,1511
LTU,2020-05-15,1523
LTU,2020-05-16,1534
LTU,2020-05-17,1541
LTU,2020-05-18,1547
LTU,2020-05-19,1562
LTU,2020-05-20,1577
LTU,2020-05-21,1593
LTU,2020-05-22,1604
LTU,2020-05-23,1616
LTU,2020-05-24,1623
LTU,2020-05-25,1635
LTU,2020-05-26,1639
LTU,2020-05-27,1647
LTU,2020-05-28,1656
LTU,2020-05-29,1662
LTU,2020-05-30,1670
LTU,2020-05-31,1675
LTU,2020-06-01,1678
LTU,2020-06-02,1682
LTU,2020-06-03,1684
LTU,2020-06-04,1687
LTU,2020-06-05,1694
LTU,2020-06-06,1705
LTU,2020-06-07,1714
LTU,2020-06-08,1720
LTU,2020-06-09,1727
LTU,2020-06-10,1733
LTU,2020-06-11,1752
LTU,2020-06-12,1756
LTU,2020-06-13,1763
LTU,2020-06-14,1768
LTU,2020-06-15,1773
LTU,2020-06-16,1776
LTU,2020-06-17,1778
LTU,2020-06-18,1784
LTU,2020-06-19,1792
LTU,2020-06-20,1795
LTU,2020-06-21,1798
LTU,2020-06-22,1801
LTU,2020-06-23,1803
LTU,2020-06-24,1804
LTU,2020-06-25,1806
LTU,2020-06-26,1808
LTU,2020-06-27,1813
LTU,2020-06-28,1815
LTU,2020-06-29,1816
LTU,2020-06-30,1817
LTU,2020-07-01,1818
LTU,2020-07-02,1825
LTU,2020-07-03,1828
LTU,2020-07-04,1831
LTU,2020-07-05,1836
LTU,2020-07-06,1841
LTU,2020-07-07,1844
LTU,2020-07-08,1854
LTU,2020-07-09,1857
LTU,2020-07-10,1861
LTU,2020-07-11,1865
LTU,2020-07-12,1869
LTU,2020-07-13,1874
LTU,2020-07-14,1875
LTU,2020-07-15,1882
LTU,2020-07-16,1902
LTU,2020-07-17,1908
LTU,2020-07-18,1915
LTU,2020-07-19,1932
LTU,2020-07-20,1947
LTU,2020-07-21,1949
LTU,2020-07-22,1951
LTU,2020-07-23,1960
LTU,2020-07-24,1986
LTU,2020-07-25,2001
LUX,2020-01-22,0
LUX,2020-01-23,0
LUX,2020-01-24,0
LUX,2020-01-25,0
LUX,2020-01-26,0
LUX,2020-01-27,0
LUX,2020-01-28,0
LUX,2020-01-29,0
LUX,2020-01-30,0
LUX,2020-01-31,0
LUX,2020-02-01,0
LUX,2020-02-02,0
LUX,2020-02-03,0
LUX,2020-02-04,0
LUX,2020-02-05,0
LUX,2020-02-06,0
LUX,2020-02-07,0
LUX,2020-02-08,0
LUX,2020-02-09,0
LUX,2020-02-10,0
LUX,2020-02-11,0
LUX,2020-02-12,0
LUX,2020-02-13,0
LUX,2020-02-14,0
LUX,2020-02-15,0
LUX,2020-02-16,0
LUX,2020-02-17,0
LUX,2020-02-18,0
LUX,2020-02-19,0
LUX,2020-02-20,0
LUX,2020-02-21,0
LUX,2020-02-22,0
LUX,2020-02-23,0
LUX,2020-02-24,0
LUX,2020-02-25,0
LUX,2020-02-26,0
LUX,2020-02-27,0
LUX,2020-02-28,0
LUX,2020-02-29,1
LUX,2020-03-01,1
LUX,2020-03-02,1
LUX,2020-03-03,1
LUX,2020-03-04,1
LUX,2020-03-05,1
LUX,2020-03-06,2
LUX,2020-03-07,2
LUX,2020-03-08,3
LUX,2020-03-09,3
LUX,2020-03-10,5
LUX,2020-03-11,7
LUX,2020-03-12,19
LUX,2020-03-13,34
LUX,2020-03-14,51
LUX,2020-03-15,59
LUX,2020-03-16,77
LUX,2020-03-17,140
LUX,2020-03-18,203
LUX,2020-03-19,335
LUX,2020-03-20,484
LUX,2020-03-21,670
LUX,2020-03-22,798
LUX,2020-03-23,875
LUX,2020-03-24,1099
LUX,2020-03-25,1333
LUX,2020-03-26,1453
LUX,2020-03-27,1605
LUX,2020-03-28,1831
LUX,2020-03-29,1950
LUX,2020-03-30,1988
LUX,2020-03-31,2178
LUX,2020-04-01,2319
LUX,2020-04-02,2487
LUX,2020-04-03,2612
LUX,2020-04-04,2729
LUX,2020-04-05,2804
LUX,2020-04-06,2843
LUX,2020-04-07,2970
LUX,2020-04-08,3034
LUX,2020-04-09,3115
LUX,2020-04-10,3223
LUX,2020-04-11,3270
LUX,2020-04-12,3281
LUX,2020-04-13,3292
LUX,2020-04-14,3307
LUX,2020-04-15,3373
LUX,2020-04-16,3444
LUX,2020-04-17,3480
LUX,2020-04-18,3537
LUX,2020-04-19,3550
LUX,2020-04-20,3558
LUX,2020-04-21,3618
LUX,2020-04-22,3654
LUX,2020-04-23,3665
LUX,2020-04-24,3695
LUX,2020-04-25,3711
LUX,2020-04-26,3723
LUX,2020-04-27,3729
LUX,2020-04-28,3741
LUX,2020-04-29,3769
LUX,2020-04-30,3784
LUX,2020-05-01,3802
LUX,2020-05-02,3812
LUX,2020-05-03,3824
LUX,2020-05-04,3828
LUX,2020-05-05,3840
LUX,2020-05-06,3851
LUX,2020-05-07,3859
LUX,2020-05-08,3871
LUX,2020-05-09,3877
LUX,2020-05-10,3886
LUX,2020-05-11,3888
LUX,2020-05-12,3894
LUX,2020-05-13,3904
LUX,2020-05-14,3915
LUX,2020-05-15,3923
LUX,2020-05-16,3930
LUX,2020-05-17,3945
LUX,2020-05-18,3947
LUX,2020-05-19,3958
LUX,2020-05-20,3971
LUX,2020-05-21,3980
LUX,2020-05-22,3981
LUX,2020-05-23,3990
LUX,2020-05-24,3992
LUX,2020-05-25,3993
LUX,2020-05-26,3995
LUX,2020-05-27,4001
LUX,2020-05-28,4008
LUX,2020-05-29,4012
LUX,2020-05-30,4016
LUX,2020-05-31,4018
LUX,2020-06-01,4019
LUX,2020-06-02,4020
LUX,2020-06-03,4024
LUX,2020-06-04,4027
LUX,2020-06-05,4032
LUX,2020-06-06,4035
LUX,2020-06-07,4039
LUX,2020-06-08,4040
LUX,2020-06-09,4046
LUX,2020-06-10,4049
LUX,2020-06-11,4052
LUX,2020-06-12,4055
LUX,2020-06-13,4063
LUX,2020-06-14,4070
LUX,2020-06-15,4072
LUX,2020-06-16,4075
LUX,2020-06-17,4085
LUX,2020-06-18,4091
LUX,2020-06-19,4099
LUX,2020-06-20,4105
LUX,2020-06-21,4120
LUX,2020-06-22,4121
LUX,2020-06-23,4133
LUX,2020-06-24,4140
LUX,2020-06-25,4151
LUX,2020-06-26,4173
LUX,2020-06-27,4217
LUX,2020-06-28,4242
LUX,2020-06-29,4256
LUX,2020-06-30,4299
LUX,2020-07-01,4345
LUX,2020-07-02,4395
LUX,2020-07-03,4447
LUX,2020-07-04,4476
LUX,2020-07-05,4522
LUX,2020-07-06,4542
LUX,2020-07-07,4603
LUX,2020-07-08,4650
LUX,2020-07-09,4719
LUX,2020-07-10,4777
LUX,2020-07-11,4842
LUX,2020-07-12,4925
LUX,2020-07-13,4956
LUX,2020-07-14,5056
LUX,2020-07-15,5122
LUX,2020-07-16,5285
LUX,2020-07-17,5409
LUX,2020-07-18,5483
LUX,2020-07-19,5605
LUX,2020-07-20,5639
LUX,2020-07-21,5725
LUX,2020-07-22,5854
LUX,2020-07-23,5952
LUX,2020-07-24,6056
LUX,2020-07-25,6189
LVA,2020-01-22,0
LVA,2020-01-23,0
LVA,2020-01-24,0
LVA,2020-01-25,0
LVA,2020-01-26,0
LVA,2020-01-27,0
LVA,2020-01-28,0
LVA,2020-01-29,0
LVA,2020-01-30,0
LVA,2020-01-31,0
LVA,2020-02-01,0
LVA,2020-02-02,0
LVA,2020-02-03,0
LVA,2020-02-04,0
LVA,2020-02-05,0
LVA,2020-02-06,0
LVA,2020-02-07,0
LVA,2020-02-08,0
LVA,2020-02-09,0
LVA,2020-02-10,0
LVA,2020-02-11,0
LVA,2020-02-12,0
LVA,2020-02-13,0
LVA,2020-02-14,0
LVA,2020-02-15,0
LVA,2020-02-16,0
LVA,2020-02-17,0
LVA,2020-02-18,0
LVA,2020-02-19,0
LVA,2020-02-20,0
LVA,2020-02-21,0
LVA,2020-02-22,0
LVA,2020-02-23,0
LVA,2020-02-24,0
LVA,2020-02-25,0
LVA,2020-02-26,0
LVA,2020-02-27,0
LVA,2020-02-28,0
LVA,2020-02-29,0
LVA,2020-03-01,0
LVA,2020-03-02,1
LVA,2020-03-03,1
LVA,2020-03-04,1
LVA,2020-03-05,1
LVA,2020-03-06,1
LVA,2020-03-07,1
LVA,2020-03-08,2
LVA,2020-03-09,6
LVA,2020-03-10,8
LVA,2020-03-11,10
LVA,2020-03-12,10
LVA,2020-03-13,17
LVA,2020-03-14,26
LVA,2020-03-15,30
LVA,2020-03-16,34
LVA,2020-03-17,49
LVA,2020-03-18,71
LVA,2020-03-19,86
LVA,2020-03-20,111
LVA,2020-03-21,124
LVA,2020-03-22,139
LVA,2020-03-23,180
LVA,2020-03-24,197
LVA,2020-03-25,221
LVA,2020-03-26,244
LVA,2020-03-27,280
LVA,2020-03-28,305
LVA,2020-03-29,347
LVA,2020-03-30,376
LVA,2020-03-31,398
LVA,2020-04-01,446
LVA,2020-04-02,458
LVA,2020-04-03,493
LVA,2020-04-04,509
LVA,2020-04-05,533
LVA,2020-04-06,542
LVA,2020-04-07,548
LVA,2020-04-08,577
LVA,2020-04-09,589
LVA,2020-04-10,612
LVA,2020-04-11,630
LVA,2020-04-12,651
LVA,2020-04-13,655
LVA,2020-04-14,657
LVA,2020-04-15,666
LVA,2020-04-16,675
LVA,2020-04-17,682
LVA,2020-04-18,712
LVA,2020-04-19,727
LVA,2020-04-20,739
LVA,2020-04-21,748
LVA,2020-04-22,761
LVA,2020-04-23,778
LVA,2020-04-24,784
LVA,2020-04-25,804
LVA,2020-04-26,812
LVA,2020-04-27,818
LVA,2020-04-28,836
LVA,2020-04-29,849
LVA,2020-04-30,858
LVA,2020-05-01,870
LVA,2020-05-02,871
LVA,2020-05-03,879
LVA,2020-05-04,896
LVA,2020-05-05,896
LVA,2020-05-06,900
LVA,2020-05-07,909
LVA,2020-05-08,928
LVA,2020-05-09,930
LVA,2020-05-10,939
LVA,2020-05-11,946
LVA,2020-05-12,950
LVA,2020-05-13,951
LVA,2020-05-14,962
LVA,2020-05-15,970
LVA,2020-05-16,997
LVA,2020-05-17,1008
LVA,2020-05-18,1009
LVA,2020-05-19,1012
LVA,2020-05-20,1016
LVA,2020-05-21,1025
LVA,2020-05-22,1030
LVA,2020-05-23,1046
LVA,2020-05-24,1047
LVA,2020-05-25,1049
LVA,2020-05-26,1053
LVA,2020-05-27,1057
LVA,2020-05-28,1061
LVA,2020-05-29,1064
LVA,2020-05-30,1065
LVA,2020-05-31,1066
LVA,2020-06-01,1066
LVA,2020-06-02,1071
LVA,2020-06-03,1079
LVA,2020-06-04,1082
LVA,2020-06-05,1085
LVA,2020-06-06,1086
LVA,2020-06-07,1088
LVA,2020-06-08,1088
LVA,2020-06-09,1089
LVA,2020-06-10,1092
LVA,2020-06-11,1094
LVA,2020-06-12,1096
LVA,2020-06-13,1097
LVA,2020-06-14,1097
LVA,2020-06-15,1097
LVA,2020-06-16,1098
LVA,2020-06-17,1104
LVA,2020-06-18,1108
LVA,2020-06-19,1110
LVA,2020-06-20,1111
LVA,2020-06-21,1111
LVA,2020-06-22,1111
LVA,2020-06-23,1111
LVA,2020-06-24,1111
LVA,2020-06-25,1111
LVA,2020-06-26,1112
LVA,2020-06-27,1115
LVA,2020-06-28,1116
LVA,2020-06-29,1117
LVA,2020-06-30,1118
LVA,2020-07-01,1121
LVA,2020-07-02,1122
LVA,2020-07-03,1122
LVA,2020-07-04,1123
LVA,2020-07-05,1124
LVA,2020-07-06,1127
LVA,2020-07-07,1134
LVA,2020-07-08,1141
LVA,2020-07-09,1154
LVA,2020-07-10,1165
LVA,2020-07-11,1173
LVA,2020-07-12,1173
LVA,2020-07-13,1174
LVA,2020-07-14,1174
LVA,2020-07-15,1178
LVA,2020-07-16,1179
LVA,2020-07-17,1185
LVA,2020-07-18,1189
LVA,2020-07-19,1192
LVA,2020-07-20,1192
LVA,2020-07-21,1193
LVA,2020-07-22,1197
LVA,2020-07-23,1203
LVA,2020-07-24,1205
LVA,2020-07-25,1206
MAR,2020-01-22,0
MAR,2020-01-23,0
MAR,2020-01-24,0
MAR,2020-01-25,0
MAR,2020-01-26,0
MAR,2020-01-27,0
MAR,2020-01-28,0
MAR,2020-01-29,0
MAR,2020-01-30,0
MAR,2020-01-31,0
MAR,2020-02-01,0
MAR,2020-02-02,0
MAR,2020-02-03,0
MAR,2020-02-04,0
MAR,2020-02-05,0
MAR,2020-02-06,0
MAR,2020-02-07,0
MAR,2020-02-08,0
MAR,2020-02-09,0
MAR,2020-02-10,0
MAR,2020-02-11,0
MAR,2020-02-12,0
MAR,2020-02-13,0
MAR,2020-02-14,0
MAR,2020-02-15,0
MAR,2020-02-16,0
MAR,2020-02-17,0
MAR,2020-02-18,0
MAR,2020-02-19,0
MAR,2020-02-20,0
MAR,2020-02-21,0
MAR,2020-02-22,0
MAR,2020-02-23,0
MAR,2020-02-24,0
MAR,2020-02-25,0
MAR,2020-02-26,0
MAR,2020-02-27,0
MAR,2020-02-28,0
MAR,2020-02-29,0
MAR,2020-03-01,0
MAR,2020-03-02,1
MAR,2020-03-03,1
MAR,2020-03-04,1
MAR,2020-03-05,2
MAR,2020-03-06,2
MAR,2020-03-07,2
MAR,2020-03-08,2
MAR,2020-03-09,2
MAR,2020-03-10,3
MAR,2020-03-11,5
MAR,2020-03-12,6
MAR,2020-03-13,7
MAR,2020-03-14,17
MAR,2020-03-15,28
MAR,2020-03-16,29
MAR,2020-03-17,38
MAR,2020-03-18,49
MAR,2020-03-19,63
MAR,2020-03-20,77
MAR,2020-03-21,96
MAR,2020-03-22,115
MAR,2020-03-23,143
MAR,2020-03-24,170
MAR,2020-03-25,225
MAR,2020-03-26,275
MAR,2020-03-27,345
MAR,2020-03-28,402
MAR,2020-03-29,479
MAR,2020-03-30,556
MAR,2020-03-31,617
MAR,2020-04-01,654
MAR,2020-04-02,708
MAR,2020-04-03,791
MAR,2020-04-04,919
MAR,2020-04-05,1021
MAR,2020-04-06,1120
MAR,2020-04-07,1184
MAR,2020-04-08,1275
MAR,2020-04-09,1374
MAR,2020-04-10,1448
MAR,2020-04-11,1545
MAR,2020-04-12,1661
MAR,2020-04-13,1763
MAR,2020-04-14,1888
MAR,2020-04-15,2024
MAR,2020-04-16,2283
MAR,2020-04-17,2564
MAR,2020-04-18,2685
MAR,2020-04-19,2855
MAR,2020-04-20,3046
MAR,2020-04-21,3209
MAR,2020-04-22,3446
MAR,2020-04-23,3568
MAR,2020-04-24,3758
MAR,2020-04-25,3897
MAR,2020-04-26,4065
MAR,2020-04-27,4120
MAR,2020-04-28,4252
MAR,2020-04-29,4321
MAR,2020-04-30,4423
MAR,2020-05-01,4569
MAR,2020-05-02,4729
MAR,2020-05-03,4903
MAR,2020-05-04,5053
MAR,2020-05-05,5219
MAR,2020-05-06,5408
MAR,2020-05-07,5548
MAR,2020-05-08,5711
MAR,2020-05-09,5910
MAR,2020-05-10,6063
MAR,2020-05-11,6281
MAR,2020-05-12,6418
MAR,2020-05-13,6512
MAR,2020-05-14,6607
MAR,2020-05-15,6652
MAR,2020-05-16,6741
MAR,2020-05-17,6870
MAR,2020-05-18,6952
MAR,2020-05-19,7023
MAR,2020-05-20,7133
MAR,2020-05-21,7211
MAR,2020-05-22,7332
MAR,2020-05-23,7406
MAR,2020-05-24,7433
MAR,2020-05-25,7532
MAR,2020-05-26,7577
MAR,2020-05-27,7601
MAR,2020-05-28,7643
MAR,2020-05-29,7714
MAR,2020-05-30,7780
MAR,2020-05-31,7807
MAR,2020-06-01,7833
MAR,2020-06-02,7866
MAR,2020-06-03,7922
MAR,2020-06-04,8003
MAR,2020-06-05,8071
MAR,2020-06-06,8151
MAR,2020-06-07,8224
MAR,2020-06-08,8302
MAR,2020-06-09,8437
MAR,2020-06-10,8508
MAR,2020-06-11,8537
MAR,2020-06-12,8610
MAR,2020-06-13,8692
MAR,2020-06-14,8793
MAR,2020-06-15,8885
MAR,2020-06-16,8931
MAR,2020-06-17,8997
MAR,2020-06-18,9074
MAR,2020-06-19,9613
MAR,2020-06-20,9839
MAR,2020-06-21,9977
MAR,2020-06-22,10172
MAR,2020-06-23,10344
MAR,2020-06-24,10907
MAR,2020-06-25,11338
MAR,2020-06-26,11633
MAR,2020-06-27,11877
MAR,2020-06-28,12052
MAR,2020-06-29,12290
MAR,2020-06-30,12533
MAR,2020-07-01,12636
MAR,2020-07-02,12969
MAR,2020-07-03,13288
MAR,2020-07-04,13822
MAR,2020-07-05,14215
MAR,2020-07-06,14379
MAR,2020-07-07,14607
MAR,2020-07-08,14771
MAR,2020-07-09,15079
MAR,2020-07-10,15328
MAR,2020-07-11,15542
MAR,2020-07-12,15745
MAR,2020-07-13,15936
MAR,2020-07-14,16097
MAR,2020-07-15,16262
MAR,2020-07-16,16545
MAR,2020-07-17,16726
MAR,2020-07-18,17015
MAR,2020-07-19,17236
MAR,2020-07-20,17562
MAR,2020-07-21,17742
MAR,2020-07-22,17962
MAR,2020-07-23,18264
MAR,2020-07-24,18834
MAR,2020-07-25,19645
MCO,2020-01-22,0
MCO,2020-01-23,0
MCO,2020-01-24,0
MCO,2020-01-25,0
MCO,2020-01-26,0
MCO,2020-01-27,0
MCO,2020-01-28,0
MCO,2020-01-29,0
MCO,2020-01-30,0
MCO,2020-01-31,0
MCO,2020-02-01,0
MCO,2020-02-02,0
MCO,2020-02-03,0
MCO,2020-02-04,0
MCO,2020-02-05,0
MCO,2020-02-06,0
MCO,2020-02-07,0
MCO,2020-02-08,0
MCO,2020-02-09,0
MCO,2020-02-10,0
MCO,2020-02-11,0
MCO,2020-02-12,0
MCO,2020-02-13,0
MCO,2020-02-14,0
MCO,2020-02-15,0
MCO,2020-02-16,0
MCO,2020-02-17,0
MCO,2020-02-18,0
MCO,2020-02-19,0
MCO,2020-02-20,0
MCO,2020-02-21,0
MCO,2020-02-22,0
MCO,2020-02-23,0
MCO,2020-02-24,0
MCO,2020-02-25,0
MCO,2020-02-26,0
MCO,2020-02-27,0
MCO,2020-02-28,0
MCO,2020-02-29,1
MCO,2020-03-01,1
MCO,2020-03-02,1
MCO,2020-03-03,1
MCO,2020-03-04,1
MCO,2020-03-05,1
MCO,2020-03-06,1
MCO,2020-03-07,1
MCO,2020-03-08,1
MCO,2020-03-09,1
MCO,2020-03-10,1
MCO,2020-03-11,1
MCO,2020-03-12,2
MCO,2020-03-13,2
MCO,2020-03-14,2
MCO,2020-03-15,2
MCO,2020-03-16,7
MCO,2020-03-17,7
MCO,2020-03-18,7
MCO,2020-03-19,7
MCO,2020-03-20,11
MCO,2020-03-21,11
MCO,2020-03-22,23
MCO,2020-03-23,23
MCO,2020-03-24,23
MCO,2020-03-25,31
MCO,2020-03-26,33
MCO,2020-03-27,42
MCO,2020-03-28,42
MCO,2020-03-29,46
MCO,2020-03-30,49
MCO,2020-03-31,52
MCO,2020-04-01,55
MCO,2020-04-02,60
MCO,2020-04-03,64
MCO,2020-04-04,66
MCO,2020-04-05,73
MCO,2020-04-06,77
MCO,2020-04-07,79
MCO,2020-04-08,81
MCO,2020-04-09,84
MCO,2020-04-10,90
MCO,2020-04-11,92
MCO,2020-04-12,93
MCO,2020-04-13,93
MCO,2020-04-14,93
MCO,2020-04-15,93
MCO,2020-04-16,93
MCO,2020-04-17,94
MCO,2020-04-18,94
MCO,2020-04-19,94
MCO,2020-04-20,94
MCO,2020-04-21,94
MCO,2020-04-22,94
MCO,2020-04-23,94
MCO,2020-04-24,94
MCO,2020-04-25,94
MCO,2020-04-26,94
MCO,2020-04-27,95
MCO,2020-04-28,95
MCO,2020-04-29,95
MCO,2020-04-30,95
MCO,2020-05-01,95
MCO,2020-05-02,95
MCO,2020-05-03,95
MCO,2020-05-04,95
MCO,2020-05-05,95
MCO,2020-05-06,95
MCO,2020-05-07,95
MCO,2020-05-08,95
MCO,2020-05-09,96
MCO,2020-05-10,96
MCO,2020-05-11,96
MCO,2020-05-12,96
MCO,2020-05-13,96
MCO,2020-05-14,96
MCO,2020-05-15,96
MCO,2020-05-16,96
MCO,2020-05-17,96
MCO,2020-05-18,97
MCO,2020-05-19,97
MCO,2020-05-20,97
MCO,2020-05-21,97
MCO,2020-05-22,97
MCO,2020-05-23,98
MCO,2020-05-24,98
MCO,2020-05-25,98
MCO,2020-05-26,98
MCO,2020-05-27,98
MCO,2020-05-28,98
MCO,2020-05-29,98
MCO,2020-05-30,99
MCO,2020-05-31,99
MCO,2020-06-01,99
MCO,2020-06-02,99
MCO,2020-06-03,99
MCO,2020-06-04,99
MCO,2020-06-05,99
MCO,2020-06-06,99
MCO,2020-06-07,99
MCO,2020-06-08,99
MCO,2020-06-09,99
MCO,2020-06-10,99
MCO,2020-06-11,99
MCO,2020-06-12,99
MCO,2020-06-13,99
MCO,2020-06-14,99
MCO,2020-06-15,99
MCO,2020-06-16,99
MCO,2020-06-17,99
MCO,2020-06-18,99
MCO,2020-06-19,99
MCO,2020-06-20,99
MCO,2020-06-21,100
MCO,2020-06-22,101
MCO,2020-06-23,101
MCO,2020-06-24,102
MCO,2020-06-25,102
MCO,2020-06-26,102
MCO,2020-06-27,103
MCO,2020-06-28,103
MCO,2020-06-29,103
MCO,2020-06-30,103
MCO,2020-07-01,103
MCO,2020-07-02,106
MCO,2020-07-03,106
MCO,2020-07-04,106
MCO,2020-07-05,108
MCO,2020-07-06,108
MCO,2020-07-07,108
